# Time          2.5000E+01
# Units: Mol/m**3 Porous Medium/s
    Distance           An50Ab50AS       Kaolinite        CO2_pump     
       2.8650E+00       0.0000E+00      -2.2539E-17       0.0000E+00
       2.8750E+00       0.0000E+00      -2.2558E-17       0.0000E+00
       2.8850E+00       0.0000E+00      -2.2574E-17       0.0000E+00
       2.8950E+00       0.0000E+00      -2.2588E-17       0.0000E+00
       2.9050E+00       0.0000E+00      -2.2598E-17       0.0000E+00
       2.9150E+00       0.0000E+00      -2.2606E-17       0.0000E+00
       2.9250E+00       0.0000E+00      -2.2611E-17       0.0000E+00
       2.9350E+00       0.0000E+00      -2.2614E-17       0.0000E+00
       2.9450E+00       0.0000E+00      -2.2614E-17       0.0000E+00
       2.9550E+00       0.0000E+00      -2.2613E-17       0.0000E+00
       2.9650E+00       0.0000E+00      -2.2610E-17       0.0000E+00
       2.9750E+00       0.0000E+00      -2.2606E-17       0.0000E+00
       2.9850E+00       0.0000E+00      -2.2603E-17       0.0000E+00
       2.9950E+00       0.0000E+00      -2.2600E-17       0.0000E+00
