# Time series at grid cell: 200   1   1
  Time(yrs)                  pH                     H+                     CO2(aq)                Mg++                   Ca++                  
  2.30000E+01                5.03857480732097E+00   7.76941462359735E-06   2.55344057902258E-05   1.30285324031144E-04   2.02920375357762E-04
  2.35000E+01                5.03855236134044E+00   7.76969441600429E-06   2.55342802679237E-05   1.29022230323036E-04   2.01017280251480E-04
  2.40000E+01                5.03853245527053E+00   7.76994240470762E-06   2.55341691444775E-05   1.27902758186556E-04   1.99335763628068E-04
  2.45000E+01                5.03851483160252E+00   7.77016188871084E-06   2.55340709091496E-05   1.26911294414632E-04   1.97851860131269E-04
  2.50000E+01                5.03849924599508E+00   7.77035598659391E-06   2.55339841336577E-05   1.26033186587317E-04   1.96543057494599E-04
  2.55000E+01                5.03848546803754E+00   7.77052762728249E-06   2.55339074762363E-05   1.25254778665877E-04   1.95388355043177E-04
  2.60000E+01                5.03847328214988E+00   7.77067953947853E-06   2.55338396862791E-05   1.24563450584827E-04   1.94368328342824E-04
  2.65000E+01                5.03846248848764E+00   7.77081424141359E-06   2.55337796092329E-05   1.23947653764470E-04   1.93465187506560E-04
  2.70000E+01                5.03845290372901E+00   7.77093403245134E-06   2.55337261906731E-05   1.23396935688925E-04   1.92662818531331E-04
  2.75000E+01                5.03844436163912E+00   7.77104098776295E-06   2.55336784789875E-05   1.22901948483219E-04   1.91946799784796E-04
  2.80000E+01                5.03843671333809E+00   7.77113695690275E-06   2.55336356264182E-05   1.22454438499587E-04   1.91304388963551E-04
  2.85000E+01                5.03842982723074E+00   7.77122356668643E-06   2.55335968879961E-05   1.22047216012317E-04   1.90724479074093E-04
  2.90000E+01                5.03842358859103E+00   7.77130222835319E-06   2.55335616186512E-05   1.21674105988427E-04   1.90197524882909E-04
  2.95000E+01                5.03841789882217E+00   7.77137414864994E-06   2.55335292682523E-05   1.21329882382738E-04   1.89715443584517E-04
  3.00000E+01                5.03841267443756E+00   7.77144034419916E-06   2.55334993752633E-05   1.21010189414168E-04   1.89271495010042E-04
  3.05000E+01                5.03840784582212E+00   7.77150165836095E-06   2.55334715589546E-05   1.20711453804513E-04   1.88860147525405E-04
  3.10000E+01                5.03840335584136E+00   7.77155877971647E-06   2.55334455111253E-05   1.20430792050544E-04   1.88476935921098E-04
  3.15000E+01                5.03839915836638E+00   7.77161226133477E-06   2.55334209870195E-05   1.20165916542042E-04   1.88118317208454E-04
  3.20000E+01                5.03839521677736E+00   7.77166254004286E-06   2.55333977964991E-05   1.19915043837391E-04   1.87781529471850E-04
  3.25000E+01                5.03839150250007E+00   7.77170995505807E-06   2.55333757951842E-05   1.19676807767686E-04   1.87464457941687E-04
  3.30000E+01                5.03838799361887E+00   7.77175476546516E-06   2.55333548763456E-05   1.19450179350278E-04   1.87165511389173E-04
  3.35000E+01                5.03838467359817E+00   7.77179716618157E-06   2.55333349632908E-05   1.19234394822924E-04   1.86883510908749E-04
  3.40000E+01                5.03838153013400E+00   7.77183730217807E-06   2.55333160025882E-05   1.19028892507814E-04   1.86617592221954E-04
  3.45000E+01                5.03837855414665E+00   7.77187528084727E-06   2.55332979581965E-05   1.18833258708200E-04   1.86367121850254E-04
  3.50000E+01                5.03837573891773E+00   7.77191118251122E-06   2.55332808063063E-05   1.18647182439507E-04   1.86131626880773E-04
  3.55000E+01                5.03837307936865E+00   7.77194506912852E-06   2.55332645311940E-05   1.18470418500241E-04   1.85910737585977E-04
  3.60000E+01                5.03837057147225E+00   7.77197699132476E-06   2.55332491217583E-05   1.18302758185858E-04   1.85704141841341E-04
  3.65000E+01                5.03836821178653E+00   7.77200699389911E-06   2.55332345688552E-05   1.18144006827569E-04   1.85511550093427E-04
  3.70000E+01                5.03836599709749E+00   7.77203511998529E-06   2.55332208631410E-05   1.17993967281861E-04   1.85332669539903E-04
  3.75000E+01                5.03836392415645E+00   7.77206141404369E-06   2.55332079937915E-05   1.17852428490872E-04   1.85167186170777E-04
  3.80000E+01                5.03836198949892E+00   7.77208592387716E-06   2.55331959472501E-05   1.17719158264490E-04   1.85014753364635E-04
  3.85000E+01                5.03836018933009E+00   7.77210870183052E-06   2.55331847068088E-05   1.17593899491135E-04   1.84874985817714E-04
  3.90000E+01                5.03835851946505E+00   7.77212980534239E-06   2.55331742522751E-05   1.17476369055827E-04   1.84747457692388E-04
  3.95000E+01                5.03835697531229E+00   7.77214929699012E-06   2.55331645599492E-05   1.17366258824433E-04   1.84631703994050E-04
  4.00000E+01                5.03835555188967E+00   7.77216724415422E-06   2.55331556028153E-05   1.17263238136149E-04   1.84527224312638E-04
  4.05000E+01                5.03835424386438E+00   7.77218371841006E-06   2.55331473510186E-05   1.17166957328557E-04   1.84433488191344E-04
  4.10000E+01                5.03835304560929E+00   7.77219879474701E-06   2.55331397720528E-05   1.17077051898032E-04   1.84349941505637E-04
  4.15000E+01                5.03835195126918E+00   7.77221255067915E-06   2.55331328314483E-05   1.16993146971370E-04   1.84276013348284E-04
  4.20000E+01                5.03835095483177E+00   7.77222506531984E-06   2.55331264931938E-05   1.16914861830858E-04   1.84211123018466E-04
  4.25000E+01                5.03835005019959E+00   7.77223641846153E-06   2.55331207203449E-05   1.16841814294185E-04   1.84154686804496E-04
  4.30000E+01                5.03834923125921E+00   7.77224668970280E-06   2.55331154754314E-05   1.16773624802462E-04   1.84106124329914E-04
  4.35000E+01                5.03834849194604E+00   7.77225595764310E-06   2.55331107210029E-05   1.16709920114095E-04   1.84064864301695E-04
  4.40000E+01                5.03834782630257E+00   7.77226429916980E-06   2.55331064199111E-05   1.16650336539933E-04   1.84030349557767E-04
  4.45000E+01                5.03834722852918E+00   7.77227178883734E-06   2.55331025359505E-05   1.16594522685958E-04   1.84002041359065E-04
  4.50000E+01                5.03834669302739E+00   7.77227849835880E-06   2.55330990338614E-05   1.16542141694905E-04   1.83979422910471E-04
  4.55000E+01                5.03834621443475E+00   7.77228449619248E-06   2.55330958797794E-05   1.16492872997582E-04   1.83962002125292E-04
  4.60000E+01                5.03834578765227E+00   7.77228984723051E-06   2.55330930414746E-05   1.16446413599486E-04   1.83949313671210E-04
  4.65000E+01                5.03834540786424E+00   7.77229461258305E-06   2.55330904883367E-05   1.16402478938630E-04   1.83940920351873E-04
  4.70000E+01                5.03834507055125E+00   7.77229884944223E-06   2.55330881916422E-05   1.16360803357514E-04   1.83936413889445E-04
  4.75000E+01                5.03834477149736E+00   7.77230261102467E-06   2.55330861245433E-05   1.16321140235976E-04   1.83935415179618E-04
  4.80000E+01                5.03834450679152E+00   7.77230594657806E-06   2.55330842621126E-05   1.16283261833125E-04   1.83937574093052E-04
  4.85000E+01                5.03834427282485E+00   7.77230890144244E-06   2.55330825813698E-05   1.16246958886052E-04   1.83942568896644E-04
  4.90000E+01                5.03834406628363E+00   7.77231151715860E-06   2.55330810611945E-05   1.16212040011076E-04   1.83950105365214E-04
  4.95000E+01                5.03834388413971E+00   7.77231383161133E-06   2.55330796823031E-05   1.16178330950186E-04   1.83959915649557E-04
  5.00000E+01                5.03834372363796E+00   7.77231587920007E-06   2.55330784272353E-05   1.16145673701640E-04   1.83971756961186E-04
